GAME_ID,GAME_DATE,SEASON_TYPE,HOME_TEAM_ID,HOME_TEAM_ABBREVIATION,HOME_TEAM_NAME,AWAY_TEAM_ID,AWAY_TEAM_ABBREVIATION,AWAY_TEAM_NAME,HOME_POINTS,AWAY_POINTS
0022401158,2025-04-09,Regular Season,1610612761,TOR,Toronto Raptors,1610612766,CHA,Charlotte Hornets,126,96
0022401159,2025-04-09,Regular Season,1610612742,DAL,Dallas Mavericks,1610612747,LAL,Los Angeles Lakers,97,112
0022401160,2025-04-09,Regular Season,1610612741,CHI,Chicago Bulls,1610612748,MIA,Miami Heat,119,111
0022401161,2025-04-10,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612740,NOP,New Orleans Pelicans,136,111
0022401162,2025-04-09,Regular Season,1610612762,UTA,Utah Jazz,1610612757,POR,Portland Trail Blazers,133,126
0022401163,2025-04-09,Regular Season,1610612744,GSW,Golden State Warriors,1610612759,SAS,San Antonio Spurs,111,114
0022401164,2025-04-09,Regular Season,1610612756,PHX,Phoenix Suns,1610612760,OKC,Oklahoma City Thunder,112,125
0022401165,2025-04-09,Regular Season,1610612758,SAC,Sacramento Kings,1610612743,DEN,Denver Nuggets,116,124
0022401166,2025-04-09,Regular Season,1610612746,LAC,LA Clippers,1610612745,HOU,Houston Rockets,134,117
0022401167,2025-04-10,Regular Season,1610612765,DET,Detroit Pistons,1610612752,NYK,New York Knicks,115,106
0022401168,2025-04-10,Regular Season,1610612754,IND,Indiana Pacers,1610612739,CLE,Cleveland Cavaliers,114,112
0022401169,2025-04-10,Regular Season,1610612751,BKN,Brooklyn Nets,1610612737,ATL,Atlanta Hawks,109,133
0022401170,2025-04-10,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612750,MIN,Minnesota Timberwolves,125,141
0022401171,2025-04-11,Regular Season,1610612765,DET,Detroit Pistons,1610612749,MIL,Milwaukee Bucks,119,125
0022401172,2025-04-11,Regular Season,1610612754,IND,Indiana Pacers,1610612753,ORL,Orlando Magic,115,129
0022401173,2025-04-11,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612737,ATL,Atlanta Hawks,110,124
0022401174,2025-04-11,Regular Season,1610612738,BOS,Boston Celtics,1610612766,CHA,Charlotte Hornets,130,94
0022401175,2025-04-11,Regular Season,1610612752,NYK,New York Knicks,1610612739,CLE,Cleveland Cavaliers,102,108
0022401176,2025-04-11,Regular Season,1610612741,CHI,Chicago Bulls,1610612764,WAS,Washington Wizards,119,89
0022401177,2025-04-11,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612748,MIA,Miami Heat,104,153
0022401178,2025-04-11,Regular Season,1610612742,DAL,Dallas Mavericks,1610612761,TOR,Toronto Raptors,124,102
0022401179,2025-04-11,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612751,BKN,Brooklyn Nets,117,91
0022401180,2025-04-11,Regular Season,1610612743,DEN,Denver Nuggets,1610612763,MEM,Memphis Grizzlies,117,109
0022401181,2025-04-11,Regular Season,1610612762,UTA,Utah Jazz,1610612760,OKC,Oklahoma City Thunder,111,145
0022401182,2025-04-11,Regular Season,1610612756,PHX,Phoenix Suns,1610612759,SAS,San Antonio Spurs,117,98
0022401183,2025-04-11,Regular Season,1610612757,POR,Portland Trail Blazers,1610612744,GSW,Golden State Warriors,86,103
0022401184,2025-04-11,Regular Season,1610612758,SAC,Sacramento Kings,1610612746,LAC,LA Clippers,100,101
0022401185,2025-04-11,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612745,HOU,Houston Rockets,140,109
0022401186,2025-04-13,Regular Season,1610612737,ATL,Atlanta Hawks,1610612753,ORL,Orlando Magic,117,105
0022401187,2025-04-13,Regular Season,1610612738,BOS,Boston Celtics,1610612766,CHA,Charlotte Hornets,93,86
0022401188,2025-04-13,Regular Season,1610612751,BKN,Brooklyn Nets,1610612752,NYK,New York Knicks,105,113
0022401189,2025-04-13,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612754,IND,Indiana Pacers,118,126
0022401190,2025-04-13,Regular Season,1610612748,MIA,Miami Heat,1610612764,WAS,Washington Wizards,118,119
0022401191,2025-04-13,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612741,CHI,Chicago Bulls,102,122
0022401192,2025-04-13,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612765,DET,Detroit Pistons,140,133
0022401193,2025-04-13,Regular Season,1610612745,HOU,Houston Rockets,1610612743,DEN,Denver Nuggets,111,126
0022401194,2025-04-13,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612742,DAL,Dallas Mavericks,132,97
0022401195,2025-04-13,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612762,UTA,Utah Jazz,116,105
0022401196,2025-04-13,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612760,OKC,Oklahoma City Thunder,100,115
0022401197,2025-04-13,Regular Season,1610612759,SAS,San Antonio Spurs,1610612761,TOR,Toronto Raptors,125,118
0022401198,2025-04-13,Regular Season,1610612744,GSW,Golden State Warriors,1610612746,LAC,LA Clippers,119,124
0022401199,2025-04-13,Regular Season,1610612757,POR,Portland Trail Blazers,1610612747,LAL,Los Angeles Lakers,109,81
0022401200,2025-04-13,Regular Season,1610612758,SAC,Sacramento Kings,1610612756,PHX,Phoenix Suns,109,98
0022401201,2024-12-10,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612753,ORL,Orlando Magic,114,109
0022401202,2024-12-11,Regular Season,1610612752,NYK,New York Knicks,1610612737,ATL,Atlanta Hawks,100,108
0022401203,2024-12-10,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612742,DAL,Dallas Mavericks,118,104
0022401204,2024-12-11,Regular Season,1610612745,HOU,Houston Rockets,1610612744,GSW,Golden State Warriors,91,90
0022401205,2024-12-12,Regular Season,1610612738,BOS,Boston Celtics,1610612765,DET,Detroit Pistons,123,99
0022401206,2024-12-12,Regular Season,1610612748,MIA,Miami Heat,1610612761,TOR,Toronto Raptors,114,104
0022401207,2024-12-12,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612758,SAC,Sacramento Kings,109,111
0022401208,2024-12-13,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612764,WAS,Washington Wizards,115,105
0022401209,2024-12-13,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612754,IND,Indiana Pacers,107,121
0022401210,2024-12-13,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612747,LAL,Los Angeles Lakers,97,87
0022401211,2024-12-13,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612751,BKN,Brooklyn Nets,135,119
0022401212,2024-12-13,Regular Season,1610612741,CHI,Chicago Bulls,1610612766,CHA,Charlotte Hornets,109,95
0022401213,2024-12-13,Regular Season,1610612743,DEN,Denver Nuggets,1610612746,LAC,LA Clippers,120,98
0022401214,2024-12-13,Regular Season,1610612762,UTA,Utah Jazz,1610612756,PHX,Phoenix Suns,126,134
0022401215,2024-12-13,Regular Season,1610612757,POR,Portland Trail Blazers,1610612759,SAS,San Antonio Spurs,116,118
0022401216,2024-12-15,Regular Season,1610612754,IND,Indiana Pacers,1610612740,NOP,New Orleans Pelicans,119,104
0022401217,2024-12-15,Regular Season,1610612764,WAS,Washington Wizards,1610612738,BOS,Boston Celtics,98,112
0022401218,2024-12-15,Regular Season,1610612759,SAS,San Antonio Spurs,1610612750,MIN,Minnesota Timberwolves,92,106
0022401219,2024-12-15,Regular Season,1610612756,PHX,Phoenix Suns,1610612757,POR,Portland Trail Blazers,116,109
0022401220,2024-12-15,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612763,MEM,Memphis Grizzlies,116,110
0022401221,2024-12-16,Regular Season,1610612765,DET,Detroit Pistons,1610612748,MIA,Miami Heat,125,124
0022401222,2024-12-16,Regular Season,1610612766,CHA,Charlotte Hornets,1610612755,PHI,Philadelphia 76ers,108,121
0022401223,2024-12-16,Regular Season,1610612761,TOR,Toronto Raptors,1610612741,CHI,Chicago Bulls,121,122
0022401224,2024-12-16,Regular Season,1610612751,BKN,Brooklyn Nets,1610612739,CLE,Cleveland Cavaliers,101,130
0022401225,2024-12-16,Regular Season,1610612758,SAC,Sacramento Kings,1610612743,DEN,Denver Nuggets,129,130
0022401226,2024-12-16,Regular Season,1610612746,LAC,LA Clippers,1610612762,UTA,Utah Jazz,144,107
0022401227,2024-12-15,Regular Season,1610612753,ORL,Orlando Magic,1610612752,NYK,New York Knicks,91,100
0022401228,2024-12-15,Regular Season,1610612744,GSW,Golden State Warriors,1610612742,DAL,Dallas Mavericks,133,143
0022401229,2024-12-14,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612737,ATL,Atlanta Hawks,110,102
0022401230,2024-12-14,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612745,HOU,Houston Rockets,111,96
0032400003,2025-02-14,Regular Season,1610616840,RCE,Team Rice,1610616839,BND,Team Bonds,55,66
0032400004,2025-02-14,Regular Season,1610616855,TMC, Team C,1610616856,TMT, Team T,40,34
0032400005,2025-02-14,Regular Season,1610616857,TMM, Team M,1610616858,TMG, Team G League,39,40
0032400006,2025-02-14,Regular Season,1610616855,TMC, Team C,1610616858,TMG, Team G League,25,14
0032400011,2025-02-16,Regular Season,1610616851,CHK, Global Stars,1610616853,KEN, Young Stars,41,32
0032400021,2025-02-16,Regular Season,1610616852,SHQ, OGs,1610616854,CAN, Rising Stars,42,35
0032400031,2025-02-16,Regular Season,1610616851,CHK, Global Stars,1610616852,SHQ, OGs,25,41
0042400101,2025-04-20,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612748,MIA,Miami Heat,121,100
0042400102,2025-04-23,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612748,MIA,Miami Heat,121,112
0042400103,2025-04-26,Regular Season,1610612748,MIA,Miami Heat,1610612739,CLE,Cleveland Cavaliers,87,124
0042400104,2025-04-28,Regular Season,1610612748,MIA,Miami Heat,1610612739,CLE,Cleveland Cavaliers,83,138
0042400111,2025-04-20,Regular Season,1610612738,BOS,Boston Celtics,1610612753,ORL,Orlando Magic,103,86
0042400112,2025-04-23,Regular Season,1610612738,BOS,Boston Celtics,1610612753,ORL,Orlando Magic,109,100
0042400113,2025-04-25,Regular Season,1610612753,ORL,Orlando Magic,1610612738,BOS,Boston Celtics,95,93
0042400114,2025-04-27,Regular Season,1610612753,ORL,Orlando Magic,1610612738,BOS,Boston Celtics,98,107
0042400115,2025-04-29,Regular Season,1610612738,BOS,Boston Celtics,1610612753,ORL,Orlando Magic,120,89
0042400121,2025-04-19,Regular Season,1610612752,NYK,New York Knicks,1610612765,DET,Detroit Pistons,123,112
0042400122,2025-04-21,Regular Season,1610612752,NYK,New York Knicks,1610612765,DET,Detroit Pistons,94,100
0042400123,2025-04-24,Regular Season,1610612765,DET,Detroit Pistons,1610612752,NYK,New York Knicks,116,118
0042400124,2025-04-27,Regular Season,1610612765,DET,Detroit Pistons,1610612752,NYK,New York Knicks,93,94
0042400125,2025-04-29,Regular Season,1610612752,NYK,New York Knicks,1610612765,DET,Detroit Pistons,103,106
0042400126,2025-05-01,Regular Season,1610612765,DET,Detroit Pistons,1610612752,NYK,New York Knicks,113,116
0042400131,2025-04-19,Regular Season,1610612754,IND,Indiana Pacers,1610612749,MIL,Milwaukee Bucks,117,98
0042400132,2025-04-22,Regular Season,1610612754,IND,Indiana Pacers,1610612749,MIL,Milwaukee Bucks,123,115
0042400133,2025-04-25,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612754,IND,Indiana Pacers,117,101
0042400134,2025-04-27,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612754,IND,Indiana Pacers,103,129
0042400135,2025-04-29,Regular Season,1610612754,IND,Indiana Pacers,1610612749,MIL,Milwaukee Bucks,119,118
0042400141,2025-04-20,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612763,MEM,Memphis Grizzlies,131,80
0042400142,2025-04-22,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612763,MEM,Memphis Grizzlies,118,99
0042400143,2025-04-24,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612760,OKC,Oklahoma City Thunder,108,114
0042400144,2025-04-26,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612760,OKC,Oklahoma City Thunder,115,117
0042400151,2025-04-20,Regular Season,1610612745,HOU,Houston Rockets,1610612744,GSW,Golden State Warriors,85,95
0042400152,2025-04-23,Regular Season,1610612745,HOU,Houston Rockets,1610612744,GSW,Golden State Warriors,109,94
0042400153,2025-04-26,Regular Season,1610612744,GSW,Golden State Warriors,1610612745,HOU,Houston Rockets,104,93
0042400154,2025-04-28,Regular Season,1610612744,GSW,Golden State Warriors,1610612745,HOU,Houston Rockets,109,106
0042400155,2025-04-30,Regular Season,1610612745,HOU,Houston Rockets,1610612744,GSW,Golden State Warriors,131,116
0042400156,2025-05-02,Regular Season,1610612744,GSW,Golden State Warriors,1610612745,HOU,Houston Rockets,107,115
0042400157,2025-05-04,Regular Season,1610612745,HOU,Houston Rockets,1610612744,GSW,Golden State Warriors,89,103
0042400161,2025-04-19,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612750,MIN,Minnesota Timberwolves,95,117
0042400162,2025-04-22,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612750,MIN,Minnesota Timberwolves,94,85
0042400163,2025-04-25,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612747,LAL,Los Angeles Lakers,116,104
0042400164,2025-04-27,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612747,LAL,Los Angeles Lakers,116,113
0042400165,2025-04-30,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612750,MIN,Minnesota Timberwolves,96,103
0042400171,2025-04-19,Regular Season,1610612743,DEN,Denver Nuggets,1610612746,LAC,LA Clippers,112,110
0042400172,2025-04-21,Regular Season,1610612743,DEN,Denver Nuggets,1610612746,LAC,LA Clippers,102,105
0042400173,2025-04-24,Regular Season,1610612746,LAC,LA Clippers,1610612743,DEN,Denver Nuggets,117,83
0042400174,2025-04-26,Regular Season,1610612746,LAC,LA Clippers,1610612743,DEN,Denver Nuggets,99,101
0042400175,2025-04-29,Regular Season,1610612743,DEN,Denver Nuggets,1610612746,LAC,LA Clippers,131,115
0042400176,2025-05-01,Regular Season,1610612746,LAC,LA Clippers,1610612743,DEN,Denver Nuggets,111,105
0042400177,2025-05-03,Regular Season,1610612743,DEN,Denver Nuggets,1610612746,LAC,LA Clippers,120,101
0042400201,2025-05-04,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612754,IND,Indiana Pacers,112,121
0042400202,2025-05-06,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612754,IND,Indiana Pacers,119,120
0042400203,2025-05-09,Regular Season,1610612754,IND,Indiana Pacers,1610612739,CLE,Cleveland Cavaliers,104,126
0042400204,2025-05-11,Regular Season,1610612754,IND,Indiana Pacers,1610612739,CLE,Cleveland Cavaliers,129,109
0042400205,2025-05-13,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612754,IND,Indiana Pacers,105,114
0042400211,2025-05-05,Regular Season,1610612738,BOS,Boston Celtics,1610612752,NYK,New York Knicks,105,108
0042400212,2025-05-07,Regular Season,1610612738,BOS,Boston Celtics,1610612752,NYK,New York Knicks,90,91
0042400213,2025-05-10,Regular Season,1610612752,NYK,New York Knicks,1610612738,BOS,Boston Celtics,93,115
0042400214,2025-05-12,Regular Season,1610612752,NYK,New York Knicks,1610612738,BOS,Boston Celtics,121,113
0042400215,2025-05-14,Regular Season,1610612738,BOS,Boston Celtics,1610612752,NYK,New York Knicks,127,102
0042400216,2025-05-16,Regular Season,1610612752,NYK,New York Knicks,1610612738,BOS,Boston Celtics,119,81
0042400221,2025-05-05,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612743,DEN,Denver Nuggets,119,121
0042400222,2025-05-07,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612743,DEN,Denver Nuggets,149,106
0042400223,2025-05-09,Regular Season,1610612743,DEN,Denver Nuggets,1610612760,OKC,Oklahoma City Thunder,113,104
0042400224,2025-05-11,Regular Season,1610612743,DEN,Denver Nuggets,1610612760,OKC,Oklahoma City Thunder,87,92
0042400225,2025-05-13,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612743,DEN,Denver Nuggets,112,105
0042400226,2025-05-15,Regular Season,1610612743,DEN,Denver Nuggets,1610612760,OKC,Oklahoma City Thunder,119,107
0042400227,2025-05-18,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612743,DEN,Denver Nuggets,125,93
0042400231,2025-05-06,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612744,GSW,Golden State Warriors,88,99
0042400232,2025-05-08,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612744,GSW,Golden State Warriors,117,93
0042400233,2025-05-10,Regular Season,1610612744,GSW,Golden State Warriors,1610612750,MIN,Minnesota Timberwolves,97,102
0042400234,2025-05-12,Regular Season,1610612744,GSW,Golden State Warriors,1610612750,MIN,Minnesota Timberwolves,110,117
0042400235,2025-05-14,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612744,GSW,Golden State Warriors,121,110
0042400301,2025-05-21,Regular Season,1610612752,NYK,New York Knicks,1610612754,IND,Indiana Pacers,135,138
0042400302,2025-05-23,Regular Season,1610612752,NYK,New York Knicks,1610612754,IND,Indiana Pacers,109,114
0042400303,2025-05-25,Regular Season,1610612754,IND,Indiana Pacers,1610612752,NYK,New York Knicks,100,106
0042400304,2025-05-27,Regular Season,1610612754,IND,Indiana Pacers,1610612752,NYK,New York Knicks,130,121
0042400305,2025-05-29,Regular Season,1610612752,NYK,New York Knicks,1610612754,IND,Indiana Pacers,111,94
0042400306,2025-05-31,Regular Season,1610612754,IND,Indiana Pacers,1610612752,NYK,New York Knicks,125,108
0042400311,2025-05-20,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612750,MIN,Minnesota Timberwolves,114,88
0042400312,2025-05-22,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612750,MIN,Minnesota Timberwolves,118,103
0042400313,2025-05-24,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612760,OKC,Oklahoma City Thunder,143,101
0042400314,2025-05-26,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612760,OKC,Oklahoma City Thunder,126,128
0042400315,2025-05-28,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612750,MIN,Minnesota Timberwolves,124,94
0042400401,2025-06-05,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612754,IND,Indiana Pacers,110,111
0042400402,2025-06-08,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612754,IND,Indiana Pacers,123,107
0042400403,2025-06-11,Regular Season,1610612754,IND,Indiana Pacers,1610612760,OKC,Oklahoma City Thunder,116,107
0042400404,2025-06-13,Regular Season,1610612754,IND,Indiana Pacers,1610612760,OKC,Oklahoma City Thunder,104,111
0042400405,2025-06-16,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612754,IND,Indiana Pacers,120,109
0042400406,2025-06-19,Regular Season,1610612754,IND,Indiana Pacers,1610612760,OKC,Oklahoma City Thunder,108,91
0042400407,2025-06-22,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612754,IND,Indiana Pacers,103,91
0052400101,2025-04-15,Regular Season,1610612753,ORL,Orlando Magic,1610612737,ATL,Atlanta Hawks,120,95
0052400111,2025-04-16,Regular Season,1610612741,CHI,Chicago Bulls,1610612748,MIA,Miami Heat,90,109
0052400121,2025-04-15,Regular Season,1610612744,GSW,Golden State Warriors,1610612763,MEM,Memphis Grizzlies,121,116
0052400131,2025-04-16,Regular Season,1610612758,SAC,Sacramento Kings,1610612742,DAL,Dallas Mavericks,106,120
0052400201,2025-04-18,Regular Season,1610612737,ATL,Atlanta Hawks,1610612748,MIA,Miami Heat,114,123
0052400211,2025-04-18,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612742,DAL,Dallas Mavericks,120,106
0062400001,2024-12-17,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612749,MIL,Milwaukee Bucks,81,97
