GAME_ID,GAME_DATE,SEASON_TYPE,HOME_TEAM_ID,HOME_TEAM_ABBREVIATION,HOME_TEAM_NAME,AWAY_TEAM_ID,AWAY_TEAM_ABBREVIATION,AWAY_TEAM_NAME,HOME_POINTS,AWAY_POINTS
0022500166,2025-11-04,Regular Season,1610612737,ATL,Atlanta Hawks,1610612753,ORL,Orlando Magic,127,112
0022500167,2025-11-04,Regular Season,1610612741,CHI,Chicago Bulls,1610612755,PHI,Philadelphia 76ers,113,111
0022500168,2025-11-04,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612766,CHA,Charlotte Hornets,116,112
0022500169,2025-11-04,Regular Season,1610612744,GSW,Golden State Warriors,1610612756,PHX,Phoenix Suns,118,107
0022500170,2025-11-04,Regular Season,1610612746,LAC,LA Clippers,1610612760,OKC,Oklahoma City Thunder,107,126
0022500171,2025-11-05,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612755,PHI,Philadelphia 76ers,132,121
0022500172,2025-11-05,Regular Season,1610612765,DET,Detroit Pistons,1610612762,UTA,Utah Jazz,114,103
0022500173,2025-11-05,Regular Season,1610612754,IND,Indiana Pacers,1610612751,BKN,Brooklyn Nets,103,112
0022500174,2025-11-05,Regular Season,1610612738,BOS,Boston Celtics,1610612764,WAS,Washington Wizards,136,107
0022500175,2025-11-05,Regular Season,1610612752,NYK,New York Knicks,1610612750,MIN,Minnesota Timberwolves,137,114
0022500176,2025-11-05,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612745,HOU,Houston Rockets,109,124
0022500177,2025-11-05,Regular Season,1610612742,DAL,Dallas Mavericks,1610612740,NOP,New Orleans Pelicans,99,101
0022500178,2025-11-05,Regular Season,1610612743,DEN,Denver Nuggets,1610612748,MIA,Miami Heat,122,112
0022500179,2025-11-05,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612759,SAS,San Antonio Spurs,118,116
0022500180,2025-11-05,Regular Season,1610612757,POR,Portland Trail Blazers,1610612760,OKC,Oklahoma City Thunder,121,119
0022500181,2025-11-05,Regular Season,1610612758,SAC,Sacramento Kings,1610612744,GSW,Golden State Warriors,121,116
0022500182,2025-11-06,Regular Season,1610612756,PHX,Phoenix Suns,1610612746,LAC,LA Clippers,115,102
0022500183,2025-11-08,Regular Season,1610612764,WAS,Washington Wizards,1610612742,DAL,Dallas Mavericks,105,111
0022500184,2025-11-08,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612761,TOR,Toronto Raptors,130,120
0022500185,2025-11-08,Regular Season,1610612737,ATL,Atlanta Hawks,1610612747,LAL,Los Angeles Lakers,122,102
0022500186,2025-11-08,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612741,CHI,Chicago Bulls,128,122
0022500187,2025-11-08,Regular Season,1610612748,MIA,Miami Heat,1610612757,POR,Portland Trail Blazers,136,131
0022500188,2025-11-08,Regular Season,1610612759,SAS,San Antonio Spurs,1610612740,NOP,New Orleans Pelicans,126,119
0022500189,2025-11-08,Regular Season,1610612743,DEN,Denver Nuggets,1610612754,IND,Indiana Pacers,117,100
0022500190,2025-11-08,Regular Season,1610612746,LAC,LA Clippers,1610612756,PHX,Phoenix Suns,103,114
0022500191,2025-11-09,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612745,HOU,Houston Rockets,115,122
0022500192,2025-11-09,Regular Season,1610612752,NYK,New York Knicks,1610612751,BKN,Brooklyn Nets,134,98
0022500193,2025-11-09,Regular Season,1610612753,ORL,Orlando Magic,1610612738,BOS,Boston Celtics,107,111
0022500194,2025-11-09,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612760,OKC,Oklahoma City Thunder,100,114
0022500195,2025-11-09,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612765,DET,Detroit Pistons,108,111
0022500196,2025-11-09,Regular Season,1610612744,GSW,Golden State Warriors,1610612754,IND,Indiana Pacers,114,83
0022500197,2025-11-09,Regular Season,1610612758,SAC,Sacramento Kings,1610612750,MIN,Minnesota Timberwolves,117,144
0022500198,2025-11-10,Regular Season,1610612766,CHA,Charlotte Hornets,1610612747,LAL,Los Angeles Lakers,111,121
0022500199,2025-11-10,Regular Season,1610612765,DET,Detroit Pistons,1610612764,WAS,Washington Wizards,137,135
0022500200,2025-11-10,Regular Season,1610612753,ORL,Orlando Magic,1610612757,POR,Portland Trail Blazers,115,112
0022500201,2025-11-10,Regular Season,1610612748,MIA,Miami Heat,1610612739,CLE,Cleveland Cavaliers,140,138
0022500202,2025-11-10,Regular Season,1610612741,CHI,Chicago Bulls,1610612759,SAS,San Antonio Spurs,117,121
0022500203,2025-11-10,Regular Season,1610612742,DAL,Dallas Mavericks,1610612749,MIL,Milwaukee Bucks,114,116
0022500204,2025-11-10,Regular Season,1610612756,PHX,Phoenix Suns,1610612740,NOP,New Orleans Pelicans,121,98
0022500205,2025-11-10,Regular Season,1610612762,UTA,Utah Jazz,1610612750,MIN,Minnesota Timberwolves,113,120
0022500206,2025-11-10,Regular Season,1610612746,LAC,LA Clippers,1610612737,ATL,Atlanta Hawks,102,105
0022500207,2025-11-11,Regular Season,1610612751,BKN,Brooklyn Nets,1610612761,TOR,Toronto Raptors,109,119
0022500208,2025-11-11,Regular Season,1610612752,NYK,New York Knicks,1610612763,MEM,Memphis Grizzlies,133,120
0022500209,2025-11-11,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612738,BOS,Boston Celtics,102,100
0022500210,2025-11-11,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612744,GSW,Golden State Warriors,126,102
0022500211,2025-11-11,Regular Season,1610612762,UTA,Utah Jazz,1610612754,IND,Indiana Pacers,152,128
0022500212,2025-11-11,Regular Season,1610612758,SAC,Sacramento Kings,1610612743,DEN,Denver Nuggets,108,122
0022500213,2025-11-12,Regular Season,1610612766,CHA,Charlotte Hornets,1610612749,MIL,Milwaukee Bucks,111,100
0022500214,2025-11-12,Regular Season,1610612765,DET,Detroit Pistons,1610612741,CHI,Chicago Bulls,124,113
0022500215,2025-11-12,Regular Season,1610612752,NYK,New York Knicks,1610612753,ORL,Orlando Magic,107,124
0022500216,2025-11-12,Regular Season,1610612738,BOS,Boston Celtics,1610612763,MEM,Memphis Grizzlies,131,95
0022500217,2025-11-12,Regular Season,1610612748,MIA,Miami Heat,1610612739,CLE,Cleveland Cavaliers,116,130
0022500218,2025-11-12,Regular Season,1610612745,HOU,Houston Rockets,1610612764,WAS,Washington Wizards,135,112
0022500219,2025-11-12,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612757,POR,Portland Trail Blazers,117,125
0022500220,2025-11-12,Regular Season,1610612759,SAS,San Antonio Spurs,1610612744,GSW,Golden State Warriors,120,125
0022500221,2025-11-12,Regular Season,1610612742,DAL,Dallas Mavericks,1610612756,PHX,Phoenix Suns,114,123
0022500222,2025-11-12,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612747,LAL,Los Angeles Lakers,121,92
0022500223,2025-11-12,Regular Season,1610612758,SAC,Sacramento Kings,1610612737,ATL,Atlanta Hawks,100,133
0022500224,2025-11-12,Regular Season,1610612746,LAC,LA Clippers,1610612743,DEN,Denver Nuggets,116,130
0022500225,2025-11-13,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612761,TOR,Toronto Raptors,113,126
0022500226,2025-11-13,Regular Season,1610612756,PHX,Phoenix Suns,1610612754,IND,Indiana Pacers,133,98
0022500227,2025-11-13,Regular Season,1610612762,UTA,Utah Jazz,1610612737,ATL,Atlanta Hawks,122,132
0022500228,2025-11-15,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612763,MEM,Memphis Grizzlies,108,100
0022500229,2025-11-15,Regular Season,1610612766,CHA,Charlotte Hornets,1610612760,OKC,Oklahoma City Thunder,96,109
0022500230,2025-11-15,Regular Season,1610612754,IND,Indiana Pacers,1610612761,TOR,Toronto Raptors,111,129
0022500231,2025-11-15,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612747,LAL,Los Angeles Lakers,95,119
0022500232,2025-11-15,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612743,DEN,Denver Nuggets,112,123
0022500233,2025-11-16,Regular Season,1610612738,BOS,Boston Celtics,1610612746,LAC,LA Clippers,121,118
0022500234,2025-11-16,Regular Season,1610612759,SAS,San Antonio Spurs,1610612758,SAC,Sacramento Kings,123,110
0022500235,2025-11-16,Regular Season,1610612764,WAS,Washington Wizards,1610612751,BKN,Brooklyn Nets,106,129
0022500236,2025-11-16,Regular Season,1610612745,HOU,Houston Rockets,1610612753,ORL,Orlando Magic,117,113
0022500237,2025-11-16,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612744,GSW,Golden State Warriors,106,124
0022500238,2025-11-16,Regular Season,1610612742,DAL,Dallas Mavericks,1610612757,POR,Portland Trail Blazers,138,133
0022500239,2025-11-16,Regular Season,1610612756,PHX,Phoenix Suns,1610612737,ATL,Atlanta Hawks,122,124
0022500240,2025-11-16,Regular Season,1610612762,UTA,Utah Jazz,1610612741,CHI,Chicago Bulls,150,147
0022500241,2025-11-17,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612749,MIL,Milwaukee Bucks,118,106
0022500242,2025-11-17,Regular Season,1610612765,DET,Detroit Pistons,1610612754,IND,Indiana Pacers,127,112
0022500243,2025-11-17,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612746,LAC,LA Clippers,110,108
0022500244,2025-11-17,Regular Season,1610612748,MIA,Miami Heat,1610612752,NYK,New York Knicks,115,113
0022500245,2025-11-17,Regular Season,1610612761,TOR,Toronto Raptors,1610612766,CHA,Charlotte Hornets,110,108
0022500246,2025-11-17,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612742,DAL,Dallas Mavericks,120,96
0022500247,2025-11-17,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612760,OKC,Oklahoma City Thunder,109,126
0022500248,2025-11-17,Regular Season,1610612743,DEN,Denver Nuggets,1610612741,CHI,Chicago Bulls,127,130
0022500249,2025-11-18,Regular Season,1610612753,ORL,Orlando Magic,1610612744,GSW,Golden State Warriors,121,113
0022500250,2025-11-18,Regular Season,1610612751,BKN,Brooklyn Nets,1610612738,BOS,Boston Celtics,99,113
0022500251,2025-11-18,Regular Season,1610612737,ATL,Atlanta Hawks,1610612765,DET,Detroit Pistons,112,120
0022500252,2025-11-18,Regular Season,1610612759,SAS,San Antonio Spurs,1610612763,MEM,Memphis Grizzlies,111,101
0022500253,2025-11-18,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612762,UTA,Utah Jazz,140,126
0022500254,2025-11-18,Regular Season,1610612757,POR,Portland Trail Blazers,1610612756,PHX,Phoenix Suns,110,127
0022500255,2025-11-19,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612745,HOU,Houston Rockets,104,114
0022500256,2025-11-19,Regular Season,1610612754,IND,Indiana Pacers,1610612766,CHA,Charlotte Hornets,127,118
0022500257,2025-11-19,Regular Season,1610612748,MIA,Miami Heat,1610612744,GSW,Golden State Warriors,110,96
0022500258,2025-11-19,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612761,TOR,Toronto Raptors,112,121
0022500259,2025-11-19,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612764,WAS,Washington Wizards,120,109
0022500260,2025-11-19,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612743,DEN,Denver Nuggets,118,125
0022500261,2025-11-19,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612758,SAC,Sacramento Kings,113,99
0022500262,2025-11-19,Regular Season,1610612742,DAL,Dallas Mavericks,1610612752,NYK,New York Knicks,111,113
0022500263,2025-11-19,Regular Season,1610612757,POR,Portland Trail Blazers,1610612741,CHI,Chicago Bulls,121,122
0022500264,2025-11-20,Regular Season,1610612753,ORL,Orlando Magic,1610612746,LAC,LA Clippers,129,101
0022500265,2025-11-20,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612758,SAC,Sacramento Kings,137,96
0022500266,2025-11-20,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612755,PHI,Philadelphia 76ers,114,123
0022500267,2025-11-20,Regular Season,1610612759,SAS,San Antonio Spurs,1610612737,ATL,Atlanta Hawks,135,126
0022500268,2025-11-22,Regular Season,1610612766,CHA,Charlotte Hornets,1610612746,LAC,LA Clippers,116,131
0022500269,2025-11-22,Regular Season,1610612753,ORL,Orlando Magic,1610612752,NYK,New York Knicks,133,121
0022500270,2025-11-22,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612737,ATL,Atlanta Hawks,98,115
0022500271,2025-11-22,Regular Season,1610612741,CHI,Chicago Bulls,1610612764,WAS,Washington Wizards,121,120
0022500272,2025-11-22,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612765,DET,Detroit Pistons,116,129
0022500273,2025-11-22,Regular Season,1610612742,DAL,Dallas Mavericks,1610612763,MEM,Memphis Grizzlies,96,102
0022500274,2025-11-22,Regular Season,1610612743,DEN,Denver Nuggets,1610612758,SAC,Sacramento Kings,123,128
0022500275,2025-11-23,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612748,MIA,Miami Heat,117,127
0022500276,2025-11-23,Regular Season,1610612737,ATL,Atlanta Hawks,1610612766,CHA,Charlotte Hornets,113,110
0022500277,2025-11-23,Regular Season,1610612738,BOS,Boston Celtics,1610612753,ORL,Orlando Magic,138,129
0022500278,2025-11-23,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612746,LAC,LA Clippers,120,105
0022500279,2025-11-23,Regular Season,1610612761,TOR,Toronto Raptors,1610612751,BKN,Brooklyn Nets,119,109
0022500280,2025-11-23,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612757,POR,Portland Trail Blazers,122,95
0022500281,2025-11-23,Regular Season,1610612756,PHX,Phoenix Suns,1610612759,SAS,San Antonio Spurs,111,102
0022500282,2025-11-23,Regular Season,1610612762,UTA,Utah Jazz,1610612747,LAL,Los Angeles Lakers,106,108
0022500283,2025-11-24,Regular Season,1610612754,IND,Indiana Pacers,1610612765,DET,Detroit Pistons,117,122
0022500284,2025-11-24,Regular Season,1610612761,TOR,Toronto Raptors,1610612739,CLE,Cleveland Cavaliers,110,99
0022500285,2025-11-24,Regular Season,1610612751,BKN,Brooklyn Nets,1610612752,NYK,New York Knicks,100,113
0022500286,2025-11-24,Regular Season,1610612748,MIA,Miami Heat,1610612742,DAL,Dallas Mavericks,106,102
0022500287,2025-11-24,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612743,DEN,Denver Nuggets,115,125
0022500288,2025-11-24,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612757,POR,Portland Trail Blazers,103,115
0022500289,2025-11-24,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612741,CHI,Chicago Bulls,143,130
0022500290,2025-11-24,Regular Season,1610612756,PHX,Phoenix Suns,1610612745,HOU,Houston Rockets,92,114
0022500291,2025-11-24,Regular Season,1610612744,GSW,Golden State Warriors,1610612762,UTA,Utah Jazz,134,117
0022500292,2025-11-24,Regular Season,1610612758,SAC,Sacramento Kings,1610612750,MIN,Minnesota Timberwolves,117,112
0022500293,2025-11-29,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612738,BOS,Boston Celtics,119,115
0022500294,2025-11-29,Regular Season,1610612766,CHA,Charlotte Hornets,1610612761,TOR,Toronto Raptors,118,111
0022500295,2025-11-29,Regular Season,1610612754,IND,Indiana Pacers,1610612741,CHI,Chicago Bulls,103,101
0022500296,2025-11-29,Regular Season,1610612748,MIA,Miami Heat,1610612765,DET,Detroit Pistons,135,138
0022500297,2025-11-29,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612751,BKN,Brooklyn Nets,116,99
0022500298,2025-11-29,Regular Season,1610612744,GSW,Golden State Warriors,1610612740,NOP,New Orleans Pelicans,104,96
0022500299,2025-11-29,Regular Season,1610612756,PHX,Phoenix Suns,1610612743,DEN,Denver Nuggets,112,130
0022500300,2025-11-29,Regular Season,1610612746,LAC,LA Clippers,1610612742,DAL,Dallas Mavericks,110,114
0022500301,2025-11-30,Regular Season,1610612762,UTA,Utah Jazz,1610612745,HOU,Houston Rockets,101,129
0022500302,2025-11-30,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612738,BOS,Boston Celtics,115,117
0022500303,2025-11-30,Regular Season,1610612752,NYK,New York Knicks,1610612761,TOR,Toronto Raptors,116,94
0022500304,2025-11-30,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612737,ATL,Atlanta Hawks,134,142
0022500305,2025-11-30,Regular Season,1610612757,POR,Portland Trail Blazers,1610612760,OKC,Oklahoma City Thunder,115,123
0022500306,2025-11-30,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612759,SAS,San Antonio Spurs,125,112
0022500307,2025-11-30,Regular Season,1610612758,SAC,Sacramento Kings,1610612763,MEM,Memphis Grizzlies,107,115
0022500308,2025-11-30,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612740,NOP,New Orleans Pelicans,133,121
0022500309,2025-12-01,Regular Season,1610612765,DET,Detroit Pistons,1610612737,ATL,Atlanta Hawks,99,98
0022500310,2025-12-01,Regular Season,1610612754,IND,Indiana Pacers,1610612739,CLE,Cleveland Cavaliers,119,135
0022500311,2025-12-01,Regular Season,1610612764,WAS,Washington Wizards,1610612749,MIL,Milwaukee Bucks,129,126
0022500312,2025-12-01,Regular Season,1610612751,BKN,Brooklyn Nets,1610612766,CHA,Charlotte Hornets,116,103
0022500313,2025-12-01,Regular Season,1610612748,MIA,Miami Heat,1610612746,LAC,LA Clippers,140,123
0022500314,2025-12-01,Regular Season,1610612753,ORL,Orlando Magic,1610612741,CHI,Chicago Bulls,125,120
0022500315,2025-12-01,Regular Season,1610612743,DEN,Denver Nuggets,1610612742,DAL,Dallas Mavericks,121,131
0022500316,2025-12-01,Regular Season,1610612762,UTA,Utah Jazz,1610612745,HOU,Houston Rockets,133,125
0022500317,2025-12-01,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612756,PHX,Phoenix Suns,108,125
0022500318,2025-12-02,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612764,WAS,Washington Wizards,121,102
0022500319,2025-12-02,Regular Season,1610612761,TOR,Toronto Raptors,1610612757,POR,Portland Trail Blazers,121,118
0022500320,2025-12-02,Regular Season,1610612738,BOS,Boston Celtics,1610612752,NYK,New York Knicks,123,117
0022500321,2025-12-02,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612750,MIN,Minnesota Timberwolves,142,149
0022500322,2025-12-02,Regular Season,1610612759,SAS,San Antonio Spurs,1610612763,MEM,Memphis Grizzlies,126,119
0022500323,2025-12-02,Regular Season,1610612744,GSW,Golden State Warriors,1610612760,OKC,Oklahoma City Thunder,112,124
0022500324,2025-12-03,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612757,POR,Portland Trail Blazers,110,122
0022500325,2025-12-03,Regular Season,1610612754,IND,Indiana Pacers,1610612743,DEN,Denver Nuggets,120,135
0022500326,2025-12-03,Regular Season,1610612753,ORL,Orlando Magic,1610612759,SAS,San Antonio Spurs,112,114
0022500327,2025-12-03,Regular Season,1610612737,ATL,Atlanta Hawks,1610612746,LAC,LA Clippers,92,115
0022500328,2025-12-03,Regular Season,1610612752,NYK,New York Knicks,1610612766,CHA,Charlotte Hornets,119,104
0022500329,2025-12-03,Regular Season,1610612741,CHI,Chicago Bulls,1610612751,BKN,Brooklyn Nets,103,113
0022500330,2025-12-03,Regular Season,1610612745,HOU,Houston Rockets,1610612758,SAC,Sacramento Kings,121,95
0022500331,2025-12-03,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612765,DET,Detroit Pistons,113,109
0022500332,2025-12-03,Regular Season,1610612742,DAL,Dallas Mavericks,1610612748,MIA,Miami Heat,118,108
0022500333,2025-12-04,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612744,GSW,Golden State Warriors,99,98
0022500334,2025-12-04,Regular Season,1610612764,WAS,Washington Wizards,1610612738,BOS,Boston Celtics,101,146
0022500335,2025-12-04,Regular Season,1610612751,BKN,Brooklyn Nets,1610612762,UTA,Utah Jazz,110,123
0022500336,2025-12-04,Regular Season,1610612761,TOR,Toronto Raptors,1610612747,LAL,Los Angeles Lakers,120,123
0022500337,2025-12-04,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612750,MIN,Minnesota Timberwolves,116,125
0022500338,2025-12-05,Regular Season,1610612738,BOS,Boston Celtics,1610612747,LAL,Los Angeles Lakers,126,105
0022500339,2025-12-05,Regular Season,1610612753,ORL,Orlando Magic,1610612748,MIA,Miami Heat,106,105
0022500340,2025-12-05,Regular Season,1610612737,ATL,Atlanta Hawks,1610612743,DEN,Denver Nuggets,133,134
0022500341,2025-12-05,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612759,SAS,San Antonio Spurs,130,117
0022500342,2025-12-05,Regular Season,1610612765,DET,Detroit Pistons,1610612757,POR,Portland Trail Blazers,122,116
0022500343,2025-12-05,Regular Season,1610612752,NYK,New York Knicks,1610612762,UTA,Utah Jazz,146,112
0022500344,2025-12-05,Regular Season,1610612761,TOR,Toronto Raptors,1610612766,CHA,Charlotte Hornets,86,111
0022500345,2025-12-05,Regular Season,1610612741,CHI,Chicago Bulls,1610612754,IND,Indiana Pacers,105,120
0022500346,2025-12-05,Regular Season,1610612745,HOU,Houston Rockets,1610612756,PHX,Phoenix Suns,117,98
0022500347,2025-12-05,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612746,LAC,LA Clippers,107,98
0022500348,2025-12-05,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612755,PHI,Philadelphia 76ers,101,116
0022500349,2025-12-05,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612742,DAL,Dallas Mavericks,132,111
0022500350,2025-12-06,Regular Season,1610612751,BKN,Brooklyn Nets,1610612740,NOP,New Orleans Pelicans,119,101
0022500351,2025-12-06,Regular Season,1610612764,WAS,Washington Wizards,1610612737,ATL,Atlanta Hawks,116,131
0022500352,2025-12-06,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612744,GSW,Golden State Warriors,94,99
0022500353,2025-12-06,Regular Season,1610612765,DET,Detroit Pistons,1610612749,MIL,Milwaukee Bucks,124,112
0022500354,2025-12-06,Regular Season,1610612748,MIA,Miami Heat,1610612758,SAC,Sacramento Kings,111,127
0022500355,2025-12-06,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612746,LAC,LA Clippers,109,106
0022500356,2025-12-06,Regular Season,1610612742,DAL,Dallas Mavericks,1610612745,HOU,Houston Rockets,122,109
0022500357,2025-12-07,Regular Season,1610612752,NYK,New York Knicks,1610612753,ORL,Orlando Magic,106,100
0022500358,2025-12-07,Regular Season,1610612761,TOR,Toronto Raptors,1610612738,BOS,Boston Celtics,113,121
0022500359,2025-12-07,Regular Season,1610612766,CHA,Charlotte Hornets,1610612743,DEN,Denver Nuggets,106,115
0022500360,2025-12-07,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612757,POR,Portland Trail Blazers,119,96
0022500361,2025-12-07,Regular Season,1610612741,CHI,Chicago Bulls,1610612744,GSW,Golden State Warriors,91,123
0022500362,2025-12-07,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612747,LAL,Los Angeles Lakers,108,112
0022500363,2025-12-07,Regular Season,1610612762,UTA,Utah Jazz,1610612760,OKC,Oklahoma City Thunder,101,131
0022500364,2025-12-08,Regular Season,1610612754,IND,Indiana Pacers,1610612758,SAC,Sacramento Kings,116,105
0022500365,2025-12-08,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612756,PHX,Phoenix Suns,105,108
0022500366,2025-12-08,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612759,SAS,San Antonio Spurs,132,135
0022500367,2025-12-17,Regular Season,1610612741,CHI,Chicago Bulls,1610612739,CLE,Cleveland Cavaliers,127,111
0022500368,2025-12-17,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612763,MEM,Memphis Grizzlies,110,116
0022500369,2025-12-18,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612746,LAC,LA Clippers,122,101
0022500370,2025-12-18,Regular Season,1610612759,SAS,San Antonio Spurs,1610612764,WAS,Washington Wizards,119,94
0022500371,2025-12-18,Regular Season,1610612766,CHA,Charlotte Hornets,1610612737,ATL,Atlanta Hawks,133,126
0022500372,2025-12-18,Regular Season,1610612754,IND,Indiana Pacers,1610612752,NYK,New York Knicks,113,114
0022500373,2025-12-18,Regular Season,1610612751,BKN,Brooklyn Nets,1610612748,MIA,Miami Heat,95,106
0022500374,2025-12-18,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612761,TOR,Toronto Raptors,105,111
0022500375,2025-12-18,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612745,HOU,Houston Rockets,133,128
0022500376,2025-12-18,Regular Season,1610612742,DAL,Dallas Mavericks,1610612765,DET,Detroit Pistons,116,114
0022500377,2025-12-18,Regular Season,1610612743,DEN,Denver Nuggets,1610612753,ORL,Orlando Magic,126,115
0022500378,2025-12-18,Regular Season,1610612756,PHX,Phoenix Suns,1610612744,GSW,Golden State Warriors,99,98
0022500379,2025-12-18,Regular Season,1610612762,UTA,Utah Jazz,1610612747,LAL,Los Angeles Lakers,135,143
0022500380,2025-12-18,Regular Season,1610612757,POR,Portland Trail Blazers,1610612758,SAC,Sacramento Kings,134,133
0022500381,2025-12-19,Regular Season,1610612738,BOS,Boston Celtics,1610612748,MIA,Miami Heat,129,116
0022500382,2025-12-19,Regular Season,1610612752,NYK,New York Knicks,1610612755,PHI,Philadelphia 76ers,107,116
0022500383,2025-12-19,Regular Season,1610612737,ATL,Atlanta Hawks,1610612759,SAS,San Antonio Spurs,98,126
0022500384,2025-12-19,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612741,CHI,Chicago Bulls,125,136
0022500385,2025-12-19,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612760,OKC,Oklahoma City Thunder,112,107
0022500386,2025-12-20,Regular Season,1610612743,DEN,Denver Nuggets,1610612745,HOU,Houston Rockets,101,115
0022500387,2025-12-20,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612742,DAL,Dallas Mavericks,121,114
0022500388,2025-12-20,Regular Season,1610612761,TOR,Toronto Raptors,1610612738,BOS,Boston Celtics,96,112
0022500389,2025-12-20,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612754,IND,Indiana Pacers,128,109
0022500390,2025-12-20,Regular Season,1610612765,DET,Detroit Pistons,1610612766,CHA,Charlotte Hornets,112,86
0022500391,2025-12-20,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612764,WAS,Washington Wizards,122,130
0022500392,2025-12-20,Regular Season,1610612744,GSW,Golden State Warriors,1610612756,PHX,Phoenix Suns,119,116
0022500393,2025-12-20,Regular Season,1610612762,UTA,Utah Jazz,1610612753,ORL,Orlando Magic,127,128
0022500394,2025-12-20,Regular Season,1610612758,SAC,Sacramento Kings,1610612757,POR,Portland Trail Blazers,93,98
0022500395,2025-12-20,Regular Season,1610612746,LAC,LA Clippers,1610612747,LAL,Los Angeles Lakers,103,88
0022500396,2025-12-21,Regular Season,1610612737,ATL,Atlanta Hawks,1610612741,CHI,Chicago Bulls,150,152
0022500397,2025-12-21,Regular Season,1610612751,BKN,Brooklyn Nets,1610612761,TOR,Toronto Raptors,96,81
0022500398,2025-12-21,Regular Season,1610612752,NYK,New York Knicks,1610612748,MIA,Miami Heat,132,125
0022500399,2025-12-21,Regular Season,1610612764,WAS,Washington Wizards,1610612759,SAS,San Antonio Spurs,113,124
0022500400,2025-12-21,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612749,MIL,Milwaukee Bucks,103,100
